path_id,sa2_code,sa2_name,access_category,growth,point_order,longitude,latitude
212011552-0,212011552,Pakenham - South West,Moderate,0.1,6,145.45089,-38.11559
212011552-0,212011552,Pakenham - South West,Moderate,0.1,7,145.45302,-38.12374
212011552-0,212011552,Pakenham - South West,Moderate,0.1,8,145.46446,-38.12199
212011552-0,212011552,Pakenham - South West,Moderate,0.1,9,145.47881,-38.12685
212011552-0,212011552,Pakenham - South West,Moderate,0.1,10,145.47992,-38.12177
212011552-0,212011552,Pakenham - South West,Moderate,0.1,11,145.48837,-38.12067
212011552-0,212011552,Pakenham - South West,Moderate,0.1,12,145.4852,-38.11587
212011552-0,212011552,Pakenham - South West,Moderate,0.1,13,145.49199,-38.08385
212011552-0,212011552,Pakenham - South West,Moderate,0.1,14,145.46298,-38.06375
212011552-0,212011552,Pakenham - South West,Moderate,0.1,15,145.44828,-38.06023
212011552-0,212011552,Pakenham - South West,Moderate,0.1,16,145.43739,-38.06337
212011552-0,212011552,Pakenham - South West,Moderate,0.1,17,145.43721,-38.0642
212021293-0,212021293,Berwick - North,High,-0.5,0,145.32143,-38.01282
212021293-0,212021293,Berwick - North,High,-0.5,1,145.31298,-38.02172
212021293-0,212021293,Berwick - North,High,-0.5,2,145.34112,-38.04583
212021293-0,212021293,Berwick - North,High,-0.5,3,145.3592,-38.05238
212021293-0,212021293,Berwick - North,High,-0.5,4,145.3664,-38.04846
212021293-0,212021293,Berwick - North,High,-0.5,5,145.36593,-38.03882
212021293-0,212021293,Berwick - North,High,-0.5,6,145.37726,-38.02625
212021293-0,212021293,Berwick - North,High,-0.5,7,145.37942,-38.01628
212021293-0,212021293,Berwick - North,High,-0.5,8,145.38546,-38.01326
212021293-0,212021293,Berwick - North,High,-0.5,9,145.36134,-38.00459
212021293-0,212021293,Berwick - North,High,-0.5,10,145.34398,-38.00813
212021293-0,212021293,Berwick - North,High,-0.5,11,145.34395,-38.01122
212021293-0,212021293,Berwick - North,High,-0.5,12,145.32245,-38.00482
212021293-0,212021293,Berwick - North,High,-0.5,13,145.31877,-38.01203
212021293-0,212021293,Berwick - North,High,-0.5,14,145.32137,-38.01268
212021293-0,212021293,Berwick - North,High,-0.5,15,145.32143,-38.01282
212021295-0,212021295,Doveton,Moderate,1.3,0,145.23231,-37.9821
212021295-0,212021295,Doveton,Moderate,1.3,1,145.22653,-37.99346
212021295-0,212021295,Doveton,Moderate,1.3,2,145.22733,-38.00076
212021295-0,212021295,Doveton,Moderate,1.3,3,145.25186,-38.00362
212021295-0,212021295,Doveton,Moderate,1.3,4,145.25443,-37.99097
212021295-0,212021295,Doveton,Moderate,1.3,5,145.23452,-37.96685
212021295-0,212021295,Doveton,Moderate,1.3,6,145.23232,-37.98208
212021295-0,212021295,Doveton,Moderate,1.3,7,145.23231,-37.9821
212021297-0,212021297,Hallam,High,0.9,0,145.25186,-38.00362
212021297-0,212021297,Hallam,High,0.9,1,145.24899,-38.017
212021297-0,212021297,Hallam,High,0.9,2,145.28717,-38.01961
212021297-0,212021297,Hallam,High,0.9,3,145.28406,-38.01926
212021297-0,212021297,Hallam,High,0.9,4,145.28345,-38.01149
212021297-0,212021297,Hallam,High,0.9,5,145.28954,-37.9994
212021297-0,212021297,Hallam,High,0.9,6,145.25611,-37.99323
212021297-0,212021297,Hallam,High,0.9,7,145.2523,-38.00069
212021297-0,212021297,Hallam,High,0.9,8,145.25186,-38.00362
212021299-0,212021299,Narre Warren North,Moderate,0.9,0,145.27795,-37.98147
212021299-0,212021299,Narre Warren North,Moderate,0.9,1,145.27613,-37.99196
212021299-0,212021299,Narre Warren North,Moderate,0.9,2,145.26908,-37.99618
212021299-0,212021299,Narre Warren North,Moderate,0.9,3,145.32333,-37.99815
212021299-0,212021299,Narre Warren North,Moderate,0.9,4,145.3296,-38.00848
212021299-0,212021299,Narre Warren North,Moderate,0.9,5,145.33834,-38.00744
212021299-0,212021299,Narre Warren North,Moderate,0.9,6,145.34395,-38.01122
212021299-0,212021299,Narre Warren North,Moderate,0.9,7,145.34398,-38.00813
212021299-0,212021299,Narre Warren North,Moderate,0.9,8,145.36134,-38.00459
212021299-0,212021299,Narre Warren North,Moderate,0.9,9,145.38546,-38.01326
212021299-0,212021299,Narre Warren North,Moderate,0.9,10,145.37591,-37.99015
212021299-0,212021299,Narre Warren North,Moderate,0.9,11,145.38247,-37.98459
212021299-0,212021299,Narre Warren North,Moderate,0.9,12,145.37922,-37.97501
212021299-0,212021299,Narre Warren North,Moderate,0.9,13,145.2821,-37.96194
212021299-0,212021299,Narre Warren North,Moderate,0.9,14,145.27805,-37.98094
212021299-0,212021299,Narre Warren North,Moderate,0.9,15,145.27795,-37.98147
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,0,145.24391,-37.94326
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,1,145.23326,-37.94188
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,2,145.2292,-37.95206
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,3,145.23345,-37.95432
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,4,145.23322,-37.96621
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,5,145.23725,-37.97256
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,6,145.27873,-37.97742
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,7,145.2821,-37.96194
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,8,145.28903,-37.96282
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,9,145.28991,-37.95759
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,10,145.28356,-37.95513
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,11,145.27963,-37.94758
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,12,145.24759,-37.9437
212021453-0,212021453,Endeavour Hills - North,Moderate,0.5,13,145.24391,-37.94326
212021454-0,212021454,Endeavour Hills - South,High,-0.2,0,145.24119,-37.97842
212021454-0,212021454,Endeavour Hills - South,High,-0.2,1,145.25382,-37.99334
212021454-0,212021454,Endeavour Hills - South,High,-0.2,2,145.26783,-37.99589
212021454-0,212021454,Endeavour Hills - South,High,-0.2,3,145.27613,-37.99196
212021454-0,212021454,Endeavour Hills - South,High,-0.2,4,145.27873,-37.97742
212021454-0,212021454,Endeavour Hills - South,High,-0.2,5,145.23725,-37.97256
212021454-0,212021454,Endeavour Hills - South,High,-0.2,6,145.24033,-37.97752
212021454-0,212021454,Endeavour Hills - South,High,-0.2,7,145.24119,-37.97842
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,0,145.29015,-37.99961
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,1,145.3136,-38.02111
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,2,145.32117,-38.01428
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,3,145.31877,-38.01203
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,4,145.32245,-38.00482
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,5,145.32702,-38.00539
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,6,145.32333,-37.99815
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,7,145.2923,-37.99478
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,8,145.28638,-37.99896
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,9,145.2896,-37.99954
212021455-0,212021455,Narre Warren - North East,Moderate,0.1,10,145.29015,-37.99961
212021456-0,212021456,Narre Warren - South West,High,0.5,0,145.28451,-38.01157
212021456-0,212021456,Narre Warren - South West,High,0.5,1,145.286,-38.02532
212021456-0,212021456,Narre Warren - South West,High,0.5,2,145.29932,-38.03081
212021456-0,212021456,Narre Warren - South West,High,0.5,3,145.29821,-38.03749
212021456-0,212021456,Narre Warren - South West,High,0.5,4,145.30224,-38.04325
212021456-0,212021456,Narre Warren - South West,High,0.5,5,145.3209,-38.04425
212021456-0,212021456,Narre Warren - South West,High,0.5,6,145.32267,-38.03861
212021456-0,212021456,Narre Warren - South West,High,0.5,7,145.33162,-38.03891
212021456-0,212021456,Narre Warren - South West,High,0.5,8,145.29345,-38.0
212021456-0,212021456,Narre Warren - South West,High,0.5,9,145.2896,-37.99954
212021456-0,212021456,Narre Warren - South West,High,0.5,10,145.28458,-38.01139
212021456-0,212021456,Narre Warren - South West,High,0.5,11,145.28451,-38.01157
212021553-0,212021553,Berwick - South East,Moderate,4.1,0,145.33971,-38.05276
212021553-0,212021553,Berwick - South East,Moderate,4.1,1,145.33535,-38.0745
212021553-0,212021553,Berwick - South East,Moderate,4.1,2,145.37646,-38.07958
212021553-0,212021553,Berwick - South East,Moderate,4.1,3,145.3778,-38.07087
212021553-0,212021553,Berwick - South East,Moderate,4.1,4,145.38185,-38.06981
212021553-0,212021553,Berwick - South East,Moderate,4.1,5,145.36471,-38.05035
212021553-0,212021553,Berwick - South East,Moderate,4.1,6,145.3574,-38.05214
212021553-0,212021553,Berwick - South East,Moderate,4.1,7,145.34112,-38.04583
212021553-0,212021553,Berwick - South East,Moderate,4.1,8,145.34011,-38.05088
212021553-0,212021553,Berwick - South East,Moderate,4.1,9,145.33971,-38.05276
212021554-0,212021554,Berwick - South West,Moderate,3.9,0,145.31817,-38.04939
212021554-0,212021554,Berwick - South West,Moderate,3.9,1,145.32264,-38.058
212021554-0,212021554,Berwick - South West,Moderate,3.9,2,145.32987,-38.05881
212021554-0,212021554,Berwick - South West,Moderate,3.9,3,145.32788,-38.06779
212021554-0,212021554,Berwick - South West,Moderate,3.9,4,145.32181,-38.07276
212021554-0,212021554,Berwick - South West,Moderate,3.9,5,145.33535,-38.0745
212021554-0,212021554,Berwick - South West,Moderate,3.9,6,145.34148,-38.04395
212021554-0,212021554,Berwick - South West,Moderate,3.9,7,145.32267,-38.03861
212021554-0,212021554,Berwick - South West,Moderate,3.9,8,145.31816,-38.04938
212021554-0,212021554,Berwick - South West,Moderate,3.9,9,145.31817,-38.04939
212031300-0,212031300,Cranbourne,Moderate,1.1,0,145.26674,-38.10236
212031300-0,212031300,Cranbourne,Moderate,1.1,1,145.26505,-38.11089
212031300-0,212031300,Cranbourne,Moderate,1.1,2,145.25241,-38.10936
212031300-0,212031300,Cranbourne,Moderate,1.1,3,145.24923,-38.12404
212031300-0,212031300,Cranbourne,Moderate,1.1,4,145.29125,-38.12914
212031300-0,212031300,Cranbourne,Moderate,1.1,5,145.28825,-38.12148
212031300-0,212031300,Cranbourne,Moderate,1.1,6,145.29541,-38.0845
212031300-0,212031300,Cranbourne,Moderate,1.1,7,145.26483,-38.08072
212031300-0,212031300,Cranbourne,Moderate,1.1,8,145.27121,-38.08906
212031300-0,212031300,Cranbourne,Moderate,1.1,9,145.26696,-38.10127
212031300-0,212031300,Cranbourne,Moderate,1.1,10,145.26674,-38.10236
212031303-0,212031303,Cranbourne South,Moderate,11.6,0,145.32546,-38.12742
212031303-0,212031303,Cranbourne South,Moderate,11.6,1,145.32427,-38.13348
212031303-0,212031303,Cranbourne South,Moderate,11.6,2,145.24923,-38.12404
212031303-0,212031303,Cranbourne South,Moderate,11.6,3,145.22834,-38.13394
212031303-0,212031303,Cranbourne South,Moderate,11.6,4,145.22174,-38.16896
212031303-0,212031303,Cranbourne South,Moderate,11.6,5,145.34222,-38.18398
212031303-0,212031303,Cranbourne South,Moderate,11.6,6,145.34384,-38.17635
212031303-0,212031303,Cranbourne South,Moderate,11.6,7,145.37136,-38.17995
212031303-0,212031303,Cranbourne South,Moderate,11.6,8,145.37355,-38.16937
212031303-0,212031303,Cranbourne South,Moderate,11.6,9,145.39319,-38.17194
212031303-0,212031303,Cranbourne South,Moderate,11.6,10,145.39948,-38.14298
212031303-0,212031303,Cranbourne South,Moderate,11.6,11,145.38339,-38.12562
212031303-0,212031303,Cranbourne South,Moderate,11.6,12,145.32717,-38.11873
212031303-0,212031303,Cranbourne South,Moderate,11.6,13,145.32582,-38.12563
212031303-0,212031303,Cranbourne South,Moderate,11.6,14,145.32546,-38.12742
212031304-0,212031304,Cranbourne West,Low,2.6,0,145.23368,-38.10709
212031304-0,212031304,Cranbourne West,Low,2.6,1,145.22834,-38.13394
212031304-0,212031304,Cranbourne West,Low,2.6,2,145.24427,-38.12656
212031304-0,212031304,Cranbourne West,Low,2.6,3,145.24918,-38.12421
212031304-0,212031304,Cranbourne West,Low,2.6,4,145.25241,-38.10936
212031304-0,212031304,Cranbourne West,Low,2.6,5,145.26505,-38.11089
212031304-0,212031304,Cranbourne West,Low,2.6,6,145.27121,-38.08906
212031304-0,212031304,Cranbourne West,Low,2.6,7,145.26483,-38.08072
212031304-0,212031304,Cranbourne West,Low,2.6,8,145.23959,-38.07766
212031304-0,212031304,Cranbourne West,Low,2.6,9,145.2337,-38.10698
212031304-0,212031304,Cranbourne West,Low,2.6,10,145.23368,-38.10709
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,0,145.24561,-38.04684
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,1,145.23959,-38.07766
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,2,145.26483,-38.08072
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,3,145.26272,-38.06889
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,4,145.26617,-38.06594
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,5,145.2623,-38.05751
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,6,145.26532,-38.04477
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,7,145.25524,-38.04707
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,8,145.24723,-38.0364
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,9,145.24594,-38.04513
212031306-0,212031306,Lynbrook - Lyndhurst,Moderate,0.9,10,145.24561,-38.04684
212051325-0,212051325,Mulgrave,High,0.6,0,145.1488,-37.92796
212051325-0,212051325,Mulgrave,High,0.6,1,145.15673,-37.93313
212051325-0,212051325,Mulgrave,High,0.6,2,145.21916,-37.94013
212051325-0,212051325,Mulgrave,High,0.6,3,145.20645,-37.9312
212051325-0,212051325,Mulgrave,High,0.6,4,145.20565,-37.92439
212051325-0,212051325,Mulgrave,High,0.6,5,145.1726,-37.92028
212051325-0,212051325,Mulgrave,High,0.6,6,145.16043,-37.90935
212051325-0,212051325,Mulgrave,High,0.6,7,145.16141,-37.90352
212051325-0,212051325,Mulgrave,High,0.6,8,145.15282,-37.9026
212051325-0,212051325,Mulgrave,High,0.6,9,145.14805,-37.92749
212051325-0,212051325,Mulgrave,High,0.6,10,145.1488,-37.92796
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,0,145.1148,-37.89791
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,1,145.08924,-37.88776
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,2,145.08248,-37.92398
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,3,145.10753,-37.92712
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,4,145.11327,-37.91275
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,5,145.12189,-37.91381
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,6,145.12448,-37.89914
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,7,145.11526,-37.89793
212051326-0,212051326,Oakleigh - Huntingdale,High,1.6,8,145.1148,-37.89791
212051327-0,212051327,Wheelers Hill,High,0.2,0,145.1609,-37.90639
212051327-0,212051327,Wheelers Hill,High,0.2,1,145.1726,-37.92028
212051327-0,212051327,Wheelers Hill,High,0.2,2,145.20571,-37.92411
212051327-0,212051327,Wheelers Hill,High,0.2,3,145.20337,-37.90331
212051327-0,212051327,Wheelers Hill,High,0.2,4,145.20835,-37.89903
212051327-0,212051327,Wheelers Hill,High,0.2,5,145.20052,-37.89302
212051327-0,212051327,Wheelers Hill,High,0.2,6,145.17636,-37.89025
212051327-0,212051327,Wheelers Hill,High,0.2,7,145.17356,-37.90486
212051327-0,212051327,Wheelers Hill,High,0.2,8,145.16098,-37.90585
212051327-0,212051327,Wheelers Hill,High,0.2,9,145.1609,-37.90639
212051567-0,212051567,Clayton (North) - Notting Hill,High,6,0,145.1232,-37.90657
212051567-0,212051567,Clayton (North) - Notting Hill,High,6,1,145.12189,-37.91381
212051567-0,212051567,Clayton (North) - Notting Hill,High,6,2,145.14754,-37.92717
212051567-0,212051567,Clayton (North) - Notting Hill,High,6,3,145.15293,-37.90495
212051567-0,212051567,Clayton (North) - Notting Hill,High,6,4,145.12448,-37.89914
212051567-0,212051567,Clayton (North) - Notting Hill,High,6,5,145.12327,-37.90619
212051567-0,212051567,Clayton (North) - Notting Hill,High,6,6,145.1232,-37.90657
212051568-0,212051568,Clayton - Central,Moderate,3.4,0,145.11252,-37.91658
212051568-0,212051568,Clayton - Central,Moderate,3.4,1,145.10753,-37.92712
212051568-0,212051568,Clayton - Central,Moderate,3.4,2,145.14162,-37.93136
212051568-0,212051568,Clayton - Central,Moderate,3.4,3,145.14337,-37.92455
212051568-0,212051568,Clayton - Central,Moderate,3.4,4,145.12738,-37.91455
212051568-0,212051568,Clayton - Central,Moderate,3.4,5,145.11327,-37.91275
212051568-0,212051568,Clayton - Central,Moderate,3.4,6,145.11273,-37.9155
212051568-0,212051568,Clayton - Central,Moderate,3.4,7,145.11252,-37.91658
213011328-0,213011328,Ardeer - Albion,Moderate,1,0,144.79438,-37.77834
213011328-0,213011328,Ardeer - Albion,Moderate,1,1,144.79228,-37.78169
213011328-0,213011328,Ardeer - Albion,Moderate,1,2,144.79608,-37.78211
213011328-0,213011328,Ardeer - Albion,Moderate,1,3,144.82734,-37.78536
213011328-0,213011328,Ardeer - Albion,Moderate,1,4,144.82792,-37.78183
213011328-0,213011328,Ardeer - Albion,Moderate,1,5,144.8159,-37.76588
213011328-0,213011328,Ardeer - Albion,Moderate,1,6,144.79623,-37.76854
213011328-0,213011328,Ardeer - Albion,Moderate,1,7,144.79467,-37.77643
213011328-0,213011328,Ardeer - Albion,Moderate,1,8,144.79438,-37.77834
213011329-0,213011329,Cairnlea,Low,0.3,0,144.77697,-37.75665
213011329-0,213011329,Cairnlea,Low,0.3,1,144.77638,-37.76758
213011329-0,213011329,Cairnlea,Low,0.3,2,144.79031,-37.76783
213011329-0,213011329,Cairnlea,Low,0.3,3,144.78999,-37.77072
213011329-0,213011329,Cairnlea,Low,0.3,4,144.80585,-37.7673
213011329-0,213011329,Cairnlea,Low,0.3,5,144.79472,-37.75822
213011329-0,213011329,Cairnlea,Low,0.3,6,144.79739,-37.75655
213011329-0,213011329,Cairnlea,Low,0.3,7,144.79246,-37.748
213011329-0,213011329,Cairnlea,Low,0.3,8,144.77872,-37.74662
213011329-0,213011329,Cairnlea,Low,0.3,9,144.77705,-37.75618
213011329-0,213011329,Cairnlea,Low,0.3,10,144.77697,-37.75665
213011331-0,213011331,Delahey,Moderate,-1.5,0,144.76681,-37.7148
213011331-0,213011331,Delahey,Moderate,-1.5,1,144.76405,-37.72554
213011331-0,213011331,Delahey,Moderate,-1.5,2,144.79298,-37.72794
213011331-0,213011331,Delahey,Moderate,-1.5,3,144.7818,-37.71129
213011331-0,213011331,Delahey,Moderate,-1.5,4,144.76816,-37.70972
213011331-0,213011331,Delahey,Moderate,-1.5,5,144.76711,-37.71367
213011331-0,213011331,Delahey,Moderate,-1.5,6,144.76681,-37.7148
213011332-0,213011332,Keilor Downs,High,0.3,0,144.78637,-37.71706
213011332-0,213011332,Keilor Downs,High,0.3,1,144.79298,-37.72794
213011332-0,213011332,Keilor Downs,High,0.3,2,144.81525,-37.72965
213011332-0,213011332,Keilor Downs,High,0.3,3,144.83351,-37.75065
213011332-0,213011332,Keilor Downs,High,0.3,4,144.83929,-37.74662
213011332-0,213011332,Keilor Downs,High,0.3,5,144.83499,-37.7416
213011332-0,213011332,Keilor Downs,High,0.3,6,144.83734,-37.73524
213011332-0,213011332,Keilor Downs,High,0.3,7,144.82756,-37.73424
213011332-0,213011332,Keilor Downs,High,0.3,8,144.83042,-37.72458
213011332-0,213011332,Keilor Downs,High,0.3,9,144.82116,-37.72088
213011332-0,213011332,Keilor Downs,High,0.3,10,144.82123,-37.71534
213011332-0,213011332,Keilor Downs,High,0.3,11,144.78206,-37.71122
213011332-0,213011332,Keilor Downs,High,0.3,12,144.78525,-37.71565
213011332-0,213011332,Keilor Downs,High,0.3,13,144.78637,-37.71706
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,0,144.76376,-37.72775
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,1,144.76289,-37.73982
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,2,144.75695,-37.75045
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,3,144.77113,-37.75186
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,4,144.77808,-37.75034
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,5,144.78201,-37.72756
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,6,144.7638,-37.72741
213011333-0,213011333,Kings Park (Vic.),Moderate,0.5,7,144.76376,-37.72775
213011334-0,213011334,St Albans - North,Moderate,0.5,0,144.78034,-37.73728
213011334-0,213011334,St Albans - North,Moderate,0.5,1,144.77945,-37.74194
213011334-0,213011334,St Albans - North,Moderate,0.5,2,144.8291,-37.74608
213011334-0,213011334,St Albans - North,Moderate,0.5,3,144.81525,-37.72965
213011334-0,213011334,St Albans - North,Moderate,0.5,4,144.78201,-37.72756
213011334-0,213011334,St Albans - North,Moderate,0.5,5,144.78043,-37.73678
213011334-0,213011334,St Albans - North,Moderate,0.5,6,144.78034,-37.73728
213011335-0,213011335,St Albans - South,Moderate,0,0,144.79956,-37.74417
213011335-0,213011335,St Albans - South,Moderate,0,1,144.77945,-37.74194
213011335-0,213011335,St Albans - South,Moderate,0,2,144.77872,-37.74662
213011335-0,213011335,St Albans - South,Moderate,0,3,144.79246,-37.748
213011335-0,213011335,St Albans - South,Moderate,0,4,144.79739,-37.75655
213011335-0,213011335,St Albans - South,Moderate,0,5,144.79472,-37.75822
213011335-0,213011335,St Albans - South,Moderate,0,6,144.80949,-37.76797
213011335-0,213011335,St Albans - South,Moderate,0,7,144.83166,-37.7496
213011335-0,213011335,St Albans - South,Moderate,0,8,144.7996,-37.74418
213011335-0,213011335,St Albans - South,Moderate,0,9,144.79956,-37.74417
213011336-0,213011336,Sunshine,High,0.9,0,144.82792,-37.78183
213011336-0,213011336,Sunshine,High,0.9,1,144.82734,-37.78536
213011336-0,213011336,Sunshine,High,0.9,2,144.81491,-37.78464
213011336-0,213011336,Sunshine,High,0.9,3,144.8255,-37.7881
213011336-0,213011336,Sunshine,High,0.9,4,144.82171,-37.80093
213011336-0,213011336,Sunshine,High,0.9,5,144.8307,-37.79696
213011336-0,213011336,Sunshine,High,0.9,6,144.83297,-37.80292
213011336-0,213011336,Sunshine,High,0.9,7,144.84371,-37.80286
213011336-0,213011336,Sunshine,High,0.9,8,144.83923,-37.79692
213011336-0,213011336,Sunshine,High,0.9,9,144.8448,-37.79354
213011336-0,213011336,Sunshine,High,0.9,10,144.84717,-37.77906
213011336-0,213011336,Sunshine,High,0.9,11,144.82402,-37.7766
213011336-0,213011336,Sunshine,High,0.9,12,144.82649,-37.77989
213011336-0,213011336,Sunshine,High,0.9,13,144.82792,-37.78183
213011337-0,213011337,Sunshine North,Moderate,2.3,0,144.82216,-37.75773
213011337-0,213011337,Sunshine North,Moderate,2.3,1,144.8159,-37.76588
213011337-0,213011337,Sunshine North,Moderate,2.3,2,144.82402,-37.7766
213011337-0,213011337,Sunshine North,Moderate,2.3,3,144.84717,-37.77906
213011337-0,213011337,Sunshine North,Moderate,2.3,4,144.85426,-37.7643
213011337-0,213011337,Sunshine North,Moderate,2.3,5,144.84836,-37.75989
213011337-0,213011337,Sunshine North,Moderate,2.3,6,144.84636,-37.74751
213011337-0,213011337,Sunshine North,Moderate,2.3,7,144.83125,-37.74969
213011337-0,213011337,Sunshine North,Moderate,2.3,8,144.82322,-37.75681
213011337-0,213011337,Sunshine North,Moderate,2.3,9,144.82216,-37.75773
213011338-0,213011338,Sunshine West,High,-0.2,0,144.7881,-37.79012
213011338-0,213011338,Sunshine West,High,-0.2,1,144.78921,-37.8002
213011338-0,213011338,Sunshine West,High,-0.2,2,144.80639,-37.80398
213011338-0,213011338,Sunshine West,High,-0.2,3,144.80715,-37.81524
213011338-0,213011338,Sunshine West,High,-0.2,4,144.82677,-37.81689
213011338-0,213011338,Sunshine West,High,-0.2,5,144.82742,-37.82282
213011338-0,213011338,Sunshine West,High,-0.2,6,144.85588,-37.81487
213011338-0,213011338,Sunshine West,High,-0.2,7,144.84371,-37.80286
213011338-0,213011338,Sunshine West,High,-0.2,8,144.83038,-37.8012
213011338-0,213011338,Sunshine West,High,-0.2,9,144.8307,-37.79696
213011338-0,213011338,Sunshine West,High,-0.2,10,144.82201,-37.80129
213011338-0,213011338,Sunshine West,High,-0.2,11,144.82169,-37.79578
213011338-0,213011338,Sunshine West,High,-0.2,12,144.82626,-37.79279
213011338-0,213011338,Sunshine West,High,-0.2,13,144.82423,-37.7861
213011338-0,213011338,Sunshine West,High,-0.2,14,144.79169,-37.78163
213011338-0,213011338,Sunshine West,High,-0.2,15,144.78813,-37.78986
213011338-0,213011338,Sunshine West,High,-0.2,16,144.7881,-37.79012
213011339-0,213011339,Sydenham,Moderate,0.8,0,144.75276,-37.70041
213011339-0,213011339,Sydenham,Moderate,0.8,1,144.75199,-37.70564
213011339-0,213011339,Sydenham,Moderate,0.8,2,144.76055,-37.70885
213011339-0,213011339,Sydenham,Moderate,0.8,3,144.7818,-37.71129
213011339-0,213011339,Sydenham,Moderate,0.8,4,144.75836,-37.68092
213011339-0,213011339,Sydenham,Moderate,0.8,5,144.75303,-37.699
213011339-0,213011339,Sydenham,Moderate,0.8,6,144.75276,-37.70041
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,0,144.76676,-37.69165
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,1,144.7818,-37.71129
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,2,144.81094,-37.71417
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,3,144.81289,-37.71026
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,4,144.80167,-37.7027
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,5,144.81002,-37.70109
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,6,144.80711,-37.69896
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,7,144.81191,-37.69913
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,8,144.81051,-37.6961
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,9,144.8206,-37.69235
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,10,144.82008,-37.68302
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,11,144.80632,-37.68311
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,12,144.80476,-37.6695
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,13,144.80114,-37.67553
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,14,144.79782,-37.67165
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,15,144.77699,-37.67679
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,16,144.76844,-37.66837
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,17,144.77205,-37.66399
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,18,144.74442,-37.66306
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,19,144.76625,-37.691
213011340-0,213011340,Taylors Lakes,Moderate,-0.4,20,144.76676,-37.69165
213011569-0,213011569,Deer Park,Moderate,-0.2,0,144.75721,-37.76344
